election_id,block,party,divisor,quotient,seat_rank,source_page
r03-10-31,九州,日本維新の会,3,180112.667,,104
r03-10-31,九州,日本共産党,3,121886.000,,104
r03-10-31,九州,自由民主党,3,750322.000,5,104
r03-10-31,九州,社会民主党,3,73740.333,,104
r03-10-31,九州,公明党,4,260189.000,20,104
r03-10-31,九州,立憲民主党,4,316700.361,16,104
r03-10-31,九州,日本維新の会,4,135084.500,,104
r03-10-31,九州,自由民主党,4,562741.500,7,104
r03-10-31,九州,公明党,5,208151.200,,104
r03-10-31,九州,立憲民主党,5,253360.288,,104
r03-10-31,九州,日本維新の会,5,108067.600,,104
r03-10-31,九州,自由民主党,5,450193.200,10,104
r03-10-31,九州,公明党,6,173459.333,,104
r03-10-31,九州,立憲民主党,6,211133.574,,104
r03-10-31,九州,自由民主党,6,375161.000,12,104
r03-10-31,九州,立憲民主党,7,180971.635,,104
r03-10-31,九州,自由民主党,7,321566.571,15,104
r03-10-31,九州,立憲民主党,8,158350.180,,104
r03-10-31,九州,自由民主党,8,281370.750,17,104
r03-10-31,九州,立憲民主党,9,140755.716,,104
r03-10-31,九州,自由民主党,9,250107.333,,104
r03-10-31,九州,立憲民主党,10,126680.144,,104
r03-10-31,九州,自由民主党,10,225096.600,,104
r03-10-31,九州,立憲民主党,11,115163.767,,104
r03-10-31,九州,自由民主党,11,204633.273,,104
r03-10-31,九州,立憲民主党,12,105566.787,,104
r03-10-31,九州,自由民主党,12,187580.500,,104
r03-10-31,九州,立憲民主党,13,97446.265,,104
r03-10-31,九州,自由民主党,13,173151.231,,104
r03-10-31,九州,立憲民主党,14,90485.817,,104
r03-10-31,九州,立憲民主党,15,84453.429,,104
r03-10-31,九州,立憲民主党,16,79175.090,,104
r03-10-31,九州,立憲民主党,17,74517.732,,104
r03-10-31,九州,立憲民主党,18,70377.858,,104
r03-10-31,九州,立憲民主党,19,66673.760,,104
r03-10-31,九州,国民民主党,1,279509.180,18,105
r03-10-31,九州,ＮＨＫと裁判してる党弁護士法７２条違反で,1,98506.000,,105
r03-10-31,九州,国民民主党,2,139754.590,,105
