election_id,prefecture,party,votes_male,votes_female,votes_total,source_page
r03-10-31,三重県,__TOTAL__,810442,7329,817771,34
r03-10-31,滋賀県,諸派,,,,34
r03-10-31,滋賀県,無所属,,,,34
r03-10-31,滋賀県,__TOTAL__,643218,5092,648310,34
r03-10-31,京都府,諸派,,,,34
r03-10-31,京都府,無所属,118076,,118076,34
r03-10-31,京都府,__TOTAL__,1004440,155789,1160229,34
r03-10-31,大阪府,諸派,,,,34
r03-10-31,大阪府,無所属,52901,11458,64359,34
r03-10-31,大阪府,__TOTAL__,3546051,418861,3964912,34
r03-10-31,兵庫県,諸派,,,,34
r03-10-31,兵庫県,無所属,17096,,17096,34
r03-10-31,兵庫県,__TOTAL__,2066619,340264,2406883,34
r03-10-31,奈良県,諸派,,,,34
r03-10-31,奈良県,無所属,147222,,147222,34
r03-10-31,奈良県,__TOTAL__,450433,196184,646617,34
r03-10-31,和歌山県,諸派,,19034,19034,34
r03-10-31,和歌山県,無所属,5745,,5745,34
r03-10-31,和歌山県,__TOTAL__,409574,41469,451043,34
r03-10-31,鳥取県,諸派,,,,34
r03-10-31,鳥取県,無所属,,,,34
r03-10-31,鳥取県,__TOTAL__,264378,,264378,34
r03-10-31,島根県,諸派,,,,34
r03-10-31,島根県,無所属,,4318.908,4318.908,34
r03-10-31,島根県,__TOTAL__,267342,71165.975,338507.975,34
r03-10-31,岡山県,諸派,,,,34
r03-10-31,岡山県,無所属,74777,,74777,34
r03-10-31,岡山県,__TOTAL__,689096,94157,783253,34
r03-10-31,広島県,諸派,1630,,1630,34
r03-10-31,広島県,無所属,26922,5207,32129,34
r03-10-31,広島県,__TOTAL__,1101542,85834,1187376,34
r03-10-31,山口県,諸派,,,,34
r03-10-31,山口県,無所属,,15836,15836,34
r03-10-31,山口県,__TOTAL__,508943,44909,553852,34
r03-10-31,徳島県,諸派,,,,34
r03-10-31,徳島県,無所属,101282,,101282,34
r03-10-31,徳島県,__TOTAL__,264410,63538,327948,34
r03-10-31,香川県,諸派,,,,34
r03-10-31,香川県,無所属,,,,34
r03-10-31,香川県,__TOTAL__,428332,15888,444220,34
r03-10-31,愛媛県,諸派,,,,34
r03-10-31,愛媛県,無所属,50583,,50583,34
r03-10-31,愛媛県,__TOTAL__,571959,42520,614479,34
r03-10-31,高知県,諸派,,,,34
r03-10-31,高知県,無所属,4036,,4036,34
r03-10-31,高知県,__TOTAL__,338182.983,,338182.983,34
r03-10-31,福岡県,諸派,,,,34
r03-10-31,福岡県,無所属,141039,,141039,34
r03-10-31,福岡県,__TOTAL__,1956618,182708,2139326,34
r03-10-31,佐賀県,諸派,,,,34
r03-10-31,佐賀県,無所属,,,,34
r03-10-31,佐賀県,__TOTAL__,389603,,389603,34
r03-10-31,長崎県,諸派,2750,,2750,34
r03-10-31,長崎県,無所属,47101.906,,47101.906,34
r03-10-31,長崎県,__TOTAL__,506537.990,112631,619168.990,34
r03-10-31,熊本県,諸派,,,,34
r03-10-31,熊本県,無所属,110310,,110310,34
r03-10-31,熊本県,__TOTAL__,788663,12909,801572,34
r03-10-31,大分県,諸派,,,,34
r03-10-31,大分県,無所属,103333,,103333,34
r03-10-31,大分県,__TOTAL__,453400,79933,533333,34
r03-10-31,宮崎県,諸派,,,,34
r03-10-31,宮崎県,無所属,,43555,43555,34
r03-10-31,宮崎県,__TOTAL__,432618,43555,476173,34
r03-10-31,鹿児島県,諸派,,,,34
r03-10-31,鹿児島県,無所属,92614,,92614,34
r03-10-31,鹿児島県,__TOTAL__,690478,70161,760639,34
r03-10-31,沖縄県,諸派,,,,34
r03-10-31,沖縄県,無所属,29827,,29827,34
r03-10-31,沖縄県,__TOTAL__,543632,87710,631342,34
r03-10-31,合計,諸派,42520,29306,71826,34
r03-10-31,合計,無所属,2057778.906,211388.908,2269167.814,34
r03-10-31,合計,__TOTAL__,50320135.967,7136896.975,57457032.942,34
