election_id,prefecture,party,votes_male,votes_female,votes_total,source_page
r08-02-08,山口県,社会民主党,,,,29
r08-02-08,山口県,チームみらい,,,,29
r08-02-08,山口県,無所属,,,,29
r08-02-08,徳島県,日本保守党,,,,29
r08-02-08,徳島県,社会民主党,,,,29
r08-02-08,徳島県,チームみらい,,,,29
r08-02-08,徳島県,無所属,25705,,25705,29
r08-02-08,香川県,日本保守党,,,,29
r08-02-08,香川県,社会民主党,,,,29
r08-02-08,香川県,チームみらい,,,,29
r08-02-08,香川県,無所属,,,,29
r08-02-08,愛媛県,日本保守党,,,,29
r08-02-08,愛媛県,社会民主党,,,,29
r08-02-08,愛媛県,チームみらい,,,,29
r08-02-08,愛媛県,無所属,,,,29
r08-02-08,高知県,日本保守党,,,,29
r08-02-08,高知県,社会民主党,,,,29
r08-02-08,高知県,チームみらい,,,,29
r08-02-08,高知県,無所属,,,,29
r08-02-08,福岡県,日本保守党,,,,29
r08-02-08,福岡県,社会民主党,,26970,26970,29
r08-02-08,福岡県,チームみらい,,,,29
r08-02-08,福岡県,無所属,155922,,155922,29
r08-02-08,佐賀県,日本保守党,,,,29
r08-02-08,佐賀県,社会民主党,,,,29
r08-02-08,佐賀県,チームみらい,,,,29
r08-02-08,佐賀県,無所属,,,,29
r08-02-08,長崎県,日本保守党,,,,29
r08-02-08,長崎県,社会民主党,,,,29
r08-02-08,長崎県,チームみらい,,,,29
r08-02-08,長崎県,無所属,,,,29
r08-02-08,熊本県,日本保守党,,,,29
r08-02-08,熊本県,社会民主党,,25888,25888,29
r08-02-08,熊本県,チームみらい,,,,29
r08-02-08,熊本県,無所属,,,,29
r08-02-08,大分県,日本保守党,,18768,18768,29
r08-02-08,大分県,社会民主党,,,,29
r08-02-08,大分県,チームみらい,,,,29
r08-02-08,大分県,無所属,71151,24260,95411,29
r08-02-08,宮崎県,日本保守党,,,,29
r08-02-08,宮崎県,社会民主党,,,,29
r08-02-08,宮崎県,チームみらい,,,,29
r08-02-08,宮崎県,無所属,,,,29
r08-02-08,鹿児島県,日本保守党,,,,29
r08-02-08,鹿児島県,社会民主党,15329,,15329,29
r08-02-08,鹿児島県,チームみらい,,,,29
r08-02-08,鹿児島県,無所属,,,,29
r08-02-08,沖縄県,日本保守党,,,,29
r08-02-08,沖縄県,社会民主党,14311,,14311,29
r08-02-08,沖縄県,チームみらい,,,,29
r08-02-08,沖縄県,無所属,2140,2011,4151,29
r08-02-08,合計,日本保守党,71514,26239,97753,29
r08-02-08,合計,社会民主党,95808,52858,148666,29
r08-02-08,合計,チームみらい,139645,17208,156853,29
r08-02-08,合計,無所属,1152365,100981,1253346,29
r08-02-08,北海道,諸派,,,,30
r08-02-08,北海道,__TOTAL__,1837217,608579,2445796,30
r08-02-08,青森県,諸派,,,,30
r08-02-08,青森県,__TOTAL__,407566,85313,492879,30
r08-02-08,岩手県,諸派,,,,30
r08-02-08,岩手県,__TOTAL__,490184,77742,567926,30
r08-02-08,宮城県,諸派,,,,30
r08-02-08,宮城県,__TOTAL__,690011,348392,1038403,30
r08-02-08,秋田県,諸派,,,,30
r08-02-08,秋田県,__TOTAL__,409348,33155,442503,30
r08-02-08,山形県,諸派,,,,30
r08-02-08,山形県,__TOTAL__,401915,109422,511337,30
r08-02-08,福島県,諸派,,,,30
r08-02-08,福島県,__TOTAL__,740422,120511,860933,30
r08-02-08,茨城県,諸派,,,,30
r08-02-08,茨城県,__TOTAL__,916335.993,287588,1203923.993,30
r08-02-08,栃木県,諸派,,,,30
r08-02-08,栃木県,__TOTAL__,767910,52910,820820,30
r08-02-08,群馬県,諸派,,,,30
r08-02-08,群馬県,__TOTAL__,616518,182736,799254,30
r08-02-08,埼玉県,諸派,15213,,15213,30
r08-02-08,埼玉県,__TOTAL__,2556472,596757,3153229,30
r08-02-08,千葉県,諸派,,,,30
r08-02-08,千葉県,__TOTAL__,2357779,383508,2741287,30
r08-02-08,東京都,諸派,8094,12492,20586,30
r08-02-08,東京都,__TOTAL__,4815803.996,1848824,6664627.996,30
r08-02-08,神奈川県,諸派,,,,30
r08-02-08,神奈川県,__TOTAL__,3279307,871520,4150827,30
r08-02-08,新潟県,諸派,,,,30
r08-02-08,新潟県,__TOTAL__,814392,224134,1038526,30
r08-02-08,富山県,諸派,,,,30
r08-02-08,富山県,__TOTAL__,423634,17057,440691,30
r08-02-08,石川県,諸派,,,,30
r08-02-08,石川県,__TOTAL__,494198.994,,494198.994,30
r08-02-08,福井県,諸派,,,,30
r08-02-08,福井県,__TOTAL__,232003,93292,325295,30
r08-02-08,山梨県,諸派,,,,30
r08-02-08,山梨県,__TOTAL__,259478,118436,377914,30
r08-02-08,長野県,諸派,,,,30
r08-02-08,長野県,__TOTAL__,884463,104107,988570,30
r08-02-08,岐阜県,諸派,,,,30
r08-02-08,岐阜県,__TOTAL__,723234,183977,907211,30
r08-02-08,静岡県,諸派,,,,30
r08-02-08,静岡県,__TOTAL__,1454942,240405,1695347,30
r08-02-08,愛知県,諸派,,,,30
r08-02-08,愛知県,__TOTAL__,2960129.993,539420,3499549.993,30
r08-02-08,三重県,諸派,,,,30
r08-02-08,三重県,__TOTAL__,726687,82067,808754,30
r08-02-08,滋賀県,諸派,,,,30
r08-02-08,滋賀県,__TOTAL__,584117,57389,641506,30
r08-02-08,京都府,諸派,12885,,12885,30
r08-02-08,京都府,__TOTAL__,1020426,78770,1099196,30
r08-02-08,大阪府,諸派,4299,,4299,30
r08-02-08,大阪府,__TOTAL__,3305335,583967,3889302,30
r08-02-08,兵庫県,諸派,12530,,12530,30
r08-02-08,兵庫県,__TOTAL__,2160502.999,269287,2429789.999,30
r08-02-08,奈良県,諸派,,,,30
r08-02-08,奈良県,__TOTAL__,407331,252605,659936,30
r08-02-08,和歌山県,諸派,795,,795,30
r08-02-08,和歌山県,__TOTAL__,322841,81852,404693,30
r08-02-08,鳥取県,諸派,,,,30
r08-02-08,鳥取県,__TOTAL__,193378,13364,206742,30
r08-02-08,島根県,諸派,,,,30
r08-02-08,島根県,__TOTAL__,124346,167344,291690,30
r08-02-08,岡山県,諸派,,,,30
r08-02-08,岡山県,__TOTAL__,679319,114745,794064,30
r08-02-08,広島県,諸派,,,,30
r08-02-08,広島県,__TOTAL__,908076,187563,1095639,30
r08-02-08,山口県,諸派,,,,30
r08-02-08,山口県,__TOTAL__,527736,62767,590503,30
r08-02-08,徳島県,諸派,,,,30
r08-02-08,徳島県,__TOTAL__,288218,30194,318412,30
r08-02-08,香川県,諸派,,,,30
r08-02-08,香川県,__TOTAL__,420653,8605,429258,30
r08-02-08,愛媛県,諸派,,,,30
r08-02-08,愛媛県,__TOTAL__,521160,70073,591233,30
r08-02-08,高知県,諸派,,,,30
r08-02-08,高知県,__TOTAL__,277487,24115,301602,30
r08-02-08,福岡県,諸派,,,,30
r08-02-08,福岡県,__TOTAL__,2102417,100447,2202864,30
r08-02-08,佐賀県,諸派,,,,30
r08-02-08,佐賀県,__TOTAL__,358753,17229,375982,30
r08-02-08,長崎県,諸派,,,,30
r08-02-08,長崎県,__TOTAL__,416993,172206,589199,30
r08-02-08,熊本県,諸派,,,,30
r08-02-08,熊本県,__TOTAL__,723109.980,56155,779264.980,30
r08-02-08,大分県,諸派,,,,30
r08-02-08,大分県,__TOTAL__,414807,109664,524471,30
r08-02-08,宮崎県,諸派,,,,30
r08-02-08,宮崎県,__TOTAL__,448396,,448396,30
r08-02-08,鹿児島県,諸派,,,,30
r08-02-08,鹿児島県,__TOTAL__,634921,53113,688034,30
r08-02-08,沖縄県,諸派,,,,30
r08-02-08,沖縄県,__TOTAL__,497457,127689,625146,30
r08-02-08,合計,諸派,53816,12492,66308,30
r08-02-08,合計,__TOTAL__,46597730.955,9848995,56446725.955,30
